-----------------	0	-------------------
box	0.534812
black	0.513532
alreadi	0.45185
anyth	0.35431
found	0.352788
everi	0.324068
give	0.307729
ocean	0.290944
stori	0.268939
noth	0.263827
forward	0.258136
disappear	0.249864
pull	0.241286
pleas	0.239026
might	0.236925
dimens	0.228882
interest	0.225232
end	0.223166
close	0.210958
unknown	0.209513
happen	0.208355
headlin	0.205751
theyll	0.204906
mh370	0.185617
forget	0.181977
case	0.180654
deep	0.177997
like	0.174831
ever	0.172366
crazi	0.166984
pong	0.158023
troll	0.149709
hide	0.145997
anoth	0.140592
took	0.137182
unfortun	0.136606
orang	0.136603
part	0.134763
knew	0.131639
middl	0.130457
go	0.129118
next	0.122545
look	0.122511
gon	0.121244
hot	0.121244
na	0.121244
follow	0.120639
media	0.116981
jack	0.114805
aint	0.114805
allah	0.114805
state	0.111055
plant	0.109742
conspiraci	0.107483
havent	0.106284
malaysia	0.105109
offici	0.103943
anywher	0.10237
theyr	0.100765
rule	0.100374
evid	0.099849
detect	0.0993779
say	0.0970422
heard	0.0938875
expens	0.0875469
exactli	0.0871865
surveil	0.0871852
later	0.0867021
great	0.0854283
whole	0.0847951
wreckag	0.0837038
indian	0.0834867
flown	0.0823238
doesnt	0.081501
leg	0.0809076
born	0.0808979
way	0.0802796
ship	0.0795976
depend	0.075262
investig	0.0742864
hack	0.0735429
comput	0.0735429
walk	0.073521
news	0.0700619
predict	0.0682933
passeng	0.0681384
relat	0.0678119
nope	0.065577
reason	0.0655487
ran	0.0654362
govern	0.0639709
exist	0.063589
certainli	0.0625135
hijack	0.0616872
searcher	0.0613046
china	0.060283
frequenc	0.0586259
